"tournament_name","tournament_country_code","date_start","date_end","round_code","category_code","red_id","red_first_name","red_last_name","red_nationality_code","red_birth_date","blue_id","blue_first_name","blue_last_name","blue_nationality_code","blue_birth_date","winner_athlete_id","red_score","red_penalties","blue_score","blue_penalties","red_score_order","blue_score_order","fight_time"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT80O","803","Anastasiia","KOMOVYCH","UKR","1994-08-25","7282","Olga","MIKHEEVA","RUS","1994-08-25","803",8,1,0,1,"4-4",NULL,"166522"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT54","11454","Elizaveta","KHACHIKOVA","RUS","2004-05-01","8545","Ani","MARTIROSYAN","ARM","2004-05-01","11454",9,0,0,1,"1-4-2-2",NULL,"269667"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","SFL","SAMWADT80","3512","Elena","ALLENOVA","RUS","2003-03-23","1997","Karyna","SHUT","BLR","2003-03-23","3512",3,0,1,0,"1-2","1","300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","CSMMADT71","550","Andrii","KUCHERENKO","UKR","1998-03-30","11470","Vazgen","MARGARYAN","ARM","1998-03-30","550",8,0,0,0,"4-4",NULL,"20127"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT80O","4147","Katsiaryna","KALIUZHNAYA","ROU","1992-04-23","3506","Albina","CHOLOMBITKO","RUS","1992-04-23","3506",1,0,5,0,"1","1-4","300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT54","7972","Arpine","MNATSAKANYAN","ARM","2002-08-15","1957","Dziyana","KHAKHLOVA","BLR","2002-08-15","1957",0,1,0,0,NULL,NULL,"300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT80O","3002","Bianca","PRODAN","ROU","2002-05-28","11476","Nelli","AVETISYAN","ARM","2002-05-28","3002",4,0,0,1,"4",NULL,"100682"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","CSMMADT71","11450","Ibragim","KORTOEV","RUS","2003-12-24","7970","Vachik","VARDANYAN","ARM","2003-12-24","11450",2,1,0,4,NULL,NULL,"238099"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT54","11461","Diana","PISKOVETS","RUS","2004-12-23","521","Snizhana","PLISH","UKR","2004-12-23","11461",0,0,0,1,NULL,NULL,"300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","FNL","CSMMADT64","11451","Takhir","TOKAREV","RUS","2000-06-30","1814","Aleksandr","VOROPAIEV","UKR","2000-06-30","11451",2,0,0,1,"1-1",NULL,"93155"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","CSMMADT64","11481","Suren","TAMRAZYAN","ARM","2001-10-12","1814","Aleksandr","VOROPAIEV","UKR","2001-10-12","1814",0,0,8,0,NULL,"4-4","73260"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","CSMMADT79","11405","Vasyl","IVONIAK","UKR","2001-11-24","11449","Rim","KHAZIAKHMETOV","RUS","2001-11-24","11405",2,0,1,0,"2","1","300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT59","4626","Ekaterina","TSYBERT","RUS","2001-10-12","1822","Ana-maria","VACULOVSCHI","MDA","2001-10-12","4626",10,0,0,0,"4-2-4",NULL,"200518"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT80O","5218","Anna","MKRTCHYAN","ARM","1997-06-22","1953","Valeryia","LIUYUDZIAN (KHRUSHCHOVA)","BLR","1997-06-22","1953",1,1,4,0,"1","4","130350"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT59","9848","Aida","ASANBEKOVA","KGZ","2004-11-07","610","Sofiia","BORDINSKYKH","UKR","2004-11-07","610",0,2,3,0,NULL,"1-1","300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT80","797","Katerina","MOSKALOVA","ROU","1998-02-14","510","Halyna","KOVALSKA","UKR","1998-02-14","510",0,0,0,0,NULL,NULL,"0"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","CSMMADT64","11471","Mayis","NERSESYAN","ARM","1992-03-15","11451","Takhir","TOKAREV","RUS","1992-03-15","11451",1,3,10,1,"1","1-1-4-2","261440"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT50","8821","Maria Amyulina","GUEDEZ","RST","1999-06-24","11466","Arpine","AMIRYAN","ARM","1999-06-24","8821",1,0,0,0,"1",NULL,"164159"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","CSMMADT64","4767","Dmytro","BORODIN","UKR","1998-03-23","11413","Islomjon","OLIMJONOV","UZB","1998-03-23","11413",1,0,12,2,NULL,"4-4-4","193285"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT50","3062","Anamaria","VLADU","ROU","2003-12-18","10891","Aliia","MUKHAMETIANOVA","RUS","2003-12-18","10891",0,0,0,0,NULL,NULL,"78301"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","CSMMADT64","5140","Saiak","BARAKANOV","KGZ","1994-09-05","11349","Dario","DIFALCO","ITA","1994-09-05","5140",8,0,0,0,"4-4",NULL,"100072"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT50","7881","Kanyshai","AMANKULOVA","KGZ","2003-02-16","10608","Oksana","SUROVTSEVA","RUS","2003-02-16","10608",0,0,8,0,NULL,"1-4-2-1","158814"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT59","611","Valeria","BIRIUCHENKO","UKR","2002-02-17","7776","Alena","ALEKHINA","RUS","2002-02-17","7776",0,0,1,0,NULL,"1","182094"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","QFL","SAMWADT59","1674","Khrystyna","BONDAR","ROU","1997-01-13","479","Meline","MAMIKONYAN","ARM","1997-01-13","1674",8,0,0,1,"4-4",NULL,"125784"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","FNL","SAMMADT98O","5084","Alieksiei","MOISIEIEV","UKR","1998-04-08","7729","Aleksei","MERZLIKIN","RUS","1998-04-08","7729",0,1,3,0,NULL,"2-1","231390"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","BR2","SAMMADT79","3131","Aliaksandr","KOKSHA","BLR","1990-01-27","7966","Boris","SHATVERYAN","ARM","1990-01-27","3131",6,0,0,2,"4-1",NULL,"300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","BR2","SAMMADT71","11337","Vasil","SMILYANOV","BUL","1999-09-18","554","Roman","TRUSH","UKR","1999-09-18","554",0,0,8,0,NULL,"4-4","190507"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","BR1","SAMMADT98O","11432","Akim","MISHUNIN","RUS","2003-01-14","2001","Dzmitry","KHAKHLOU","BLR","2003-01-14","11432",8,0,0,0,"4-4",NULL,"59189"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","SFL","SAMMADT58","11439","Eduard","MURADIAN","RUS","1998-05-27","4748","David","HOVSEPYAN","ARM","1998-05-27","4748",2,1,2,0,"1-1","2","300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","BR1","SAMMADT71","11404","Ohanes","AMIRIAN","UKR","2003-10-21","2030","Uladzislau","SAYAPIN","BLR","2003-10-21","2030",0,1,2,0,NULL,"1-1","249412"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","BR2","SAMMADT98O","5713","Ilya","ZHUPIKAU","BLR","1996-08-03","858","Davit","HARUTYUNYAN","ARM","1996-08-03","5713",1,1,0,2,NULL,NULL,"300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","SFL","SAMMADT58","5966","Kharun","TLISHEV","RUS","1999-11-15","5655","Karen","SARGSYAN","ARM","1999-11-15","5966",10,0,0,0,"1-1-4-4",NULL,"137225"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","SFL","SAMMADT98O","858","Davit","HARUTYUNYAN","ARM","2001-05-04","7729","Aleksei","MERZLIKIN","RUS","2001-05-04","7729",0,0,4,0,NULL,"4","71863"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","FNL","CSMWADT80","797","Katerina","MOSKALOVA","ROU","1998-02-14","4076","Valeriia","ZAKHAREVYCH","UKR","1998-02-14","4076",0,0,0,0,NULL,NULL,"106978"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","BR2","SAMMADT64","5704","Ihar","MIRAYEUSKI","BLR","2004-10-08","9487","Narek","DALLAKYAN","ARM","2004-10-08","5704",6,1,0,0,"1-1-4",NULL,"300000"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","SFL","CSMWADT80","4076","Valeriia","ZAKHAREVYCH","UKR","2001-07-11","6541","Mavluda","ABDULLAEVA","UZB","2001-07-11","4076",9,0,0,2,"4-2-2",NULL,"249983"
"World SAMBO Cup Armenia","ARM","2024-04-04","2024-04-05","FNL","SAMMADT64","10344","Artur","MANUKYAN","ARM","1998-08-03","11482","Vladimir","MNATSAKANIAN","RUS","1998-08-03","11482",0,0,9,0,NULL,"2-4-1-2","241214"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMWADT72","10367","Dinara","KAMCHYBEKOVA","KGZ","2001-01-13","11055","Susanna","MARUKYAN","ARM","2001-01-13","10367",8,0,0,0,"4-4",NULL,"39471"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","FNL","SAMMADT98","3061","Davit","GRIGORYAN","RST","1990-12-07","7818","Anton","KONOVALOV","RUS","1990-12-07","7818",0,0,6,0,NULL,"4-2","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","FNL","SAMWADT80O","4720","Zhanara","KUSANOVA","RUS","1991-05-20","2142","Arailym","ABENOVA","KAZ","1991-05-20","2142",0,2,6,1,NULL,"1-4","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","RP2","SAMMADT79","7490","Maxim","IUHNEVICI","MDA","2005-06-18","11059","Egor","SUKHOPAROV","RUS","2005-06-18","11059",2,0,11,0,"2","1-2-4-4","266090"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","RP1","SAMMADT98","5583","Gilberto","AYALA","VEN","1981-04-18","10037","Bakhtovar","ZAMIROV","TJK","1981-04-18","10037",0,0,0,0,NULL,NULL,"120000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","RP1","SAMMADT79","10987","Aryan","AZMAN","SGP","2005-12-28","10936","Hosung","PARK","KOR","2005-12-28","10936",0,3,4,0,NULL,"2","229355"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","FNL","SAMWADT80","797","Katerina","MOSKALOVA","ROU","1998-02-14","4867","Lea Katarina","GOBEC","CRO","1998-02-14","797",0,0,0,0,NULL,NULL,"34215"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","SAMWADT80","4867","Lea Katarina","GOBEC","CRO","1998-03-19","11030","Batzul","ALTAI","MGL","1998-03-19","4867",1,0,0,1,"1",NULL,"300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","CSMMADT71","11037","Khudoyor","RAJABZODA","TJK","1997-05-05","11061","Rustam","TALDIEV","RUS","1997-05-05","11061",0,0,4,0,NULL,"2-2","147822"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","BR2","SAMMADT79","9878","Akhunaaly","BEISHENALY UULU","KGZ","2001-07-26","10061","Begench","BALTAYEV","TKM","2001-07-26","10061",1,0,9,0,"1","4-1-4","164619"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","SAMWADT80","510","Halyna","KOVALSKA","UKR","1996-08-11","797","Katerina","MOSKALOVA","ROU","1996-08-11","797",0,0,7,0,NULL,"2-1-4","108731"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","BR2","SAMWADT80O","212","Sydney","SY","PHI","2000-01-17","3002","Bianca","PRODAN","ROU","2000-01-17","212",2,2,1,2,"1",NULL,"300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","BR1","SAMMADT79","11059","Egor","SUKHOPAROV","RUS","1999-06-16","3131","Aliaksandr","KOKSHA","BLR","1999-06-16","11059",0,0,0,1,NULL,NULL,"300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","SAMMADT79","10061","Begench","BALTAYEV","TKM","1995-08-14","2791","Ivan","HARKOV","BUL","1995-08-14","2791",1,2,4,0,"1","1-2","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","BR1","SAMMADT98","10037","Bakhtovar","ZAMIROV","TJK","1990-04-12","6639","Alibek","ZEKENOV","KAZ","1990-04-12","6639",0,4,3,1,NULL,"1","198139"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","CSMMADT88","8803","Avetik","POGHOSYAN","ARM","1993-09-23","10191","Bekten","ERKEBAI UULU","KGZ","1993-09-23","8803",0,1,0,0,NULL,NULL,"144284"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","SAMMADT79","7966","Boris","SHATVERYAN","ARM","1999-02-12","3131","Aliaksandr","KOKSHA","BLR","1999-02-12","7966",4,1,4,0,"4","2-2","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","CSMMADT88","7807","Said","SAIDOV","RUS","1994-08-24","7251","Mustapha","MOUKNAJ","MAR","1994-08-24","7807",9,0,1,3,"2-2-2-1","1","208124"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","BR2","SAMMADT98","5707","Siarhei","LESIAK","BLR","1993-01-16","3149","Daviti","LORIASHVILI","GEO","1993-01-16","3149",1,1,4,2,NULL,"4","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","CSMMADT71","7970","Vachik","VARDANYAN","ARM","1983-11-10","11024","Ismail","MAHMOUDI","FRA","1983-11-10","7970",4,0,2,3,"2","2","203416"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","CSMMADT98O","10484","Delian","ALISHAHI","BUL","1998-07-21","8217","Marvin","DELIENNE","FRA","1998-07-21","10484",6,1,0,4,"2-2",NULL,"136666"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","RP2","SAMMADT79","10936","Hosung","PARK","KOR","1989-10-15","9878","Akhunaaly","BEISHENALY UULU","KGZ","1989-10-15","9878",0,1,0,0,NULL,NULL,"300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","CSMMADT98O","11086","Vitalii","HREBENIUK","UKR","1993-05-11","5947","Mikhail","KASHURNIKOV","RUS","1993-05-11","5947",0,1,8,0,NULL,"2-2-4","205442"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","CSMMADT88","7251","Mustapha","MOUKNAJ","MAR","1993-05-14","2948","Israel","MANO","BUR","1993-05-14","7251",9,2,1,1,"1-2-2-4",NULL,"193814"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","SAMMADT98","3149","Daviti","LORIASHVILI","GEO","1986-07-10","7818","Anton","KONOVALOV","RUS","1986-07-10","7818",0,0,3,1,NULL,"1-2","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","CSMMADT71","7997","Stefan","ZUPARIC","SRB","1999-04-27","5205","Geiker","FERRER","VEN","1999-04-27","7997",10,0,1,0,"1-1-4-4","1","264474"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","CSMMADT88","8803","Avetik","POGHOSYAN","ARM","1993-09-23","6128","Serdar","HOJAMUHAMMEDOV","TKM","1993-09-23","8803",0,0,0,0,NULL,NULL,"0"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","CSMMADT71","11061","Rustam","TALDIEV","RUS","1993-01-01","10193","Seyed Hassan","SEDIGHI","IRI","1993-01-01","11061",0,0,0,0,NULL,NULL,"18259"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","SAMMADT79","11059","Egor","SUKHOPAROV","RUS","1999-06-16","7966","Boris","SHATVERYAN","ARM","1999-06-16","7966",1,0,3,1,"1","2-1","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","CSMMADT71","10189","Kurmanbek","ZAMIRBEK UULU","KGZ","2001-03-04","11037","Khudoyor","RAJABZODA","TJK","2001-03-04","11037",4,1,6,0,"1-2-1","1-1-4","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","SAMWADT80O","2142","Arailym","ABENOVA","KAZ","2000-05-23","3002","Bianca","PRODAN","ROU","2000-05-23","2142",3,0,2,2,"2","1-1","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","SAMMADT98","5707","Siarhei","LESIAK","BLR","1993-01-16","7818","Anton","KONOVALOV","RUS","1993-01-16","7818",0,1,1,1,NULL,"1","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","SAMMADT98","3096","Ikhtiyor","ESHMURODOV","UZB","1998-07-09","3149","Daviti","LORIASHVILI","GEO","1998-07-09","3149",4,1,6,0,"4","1-1-4","249798"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT79","10061","Begench","BALTAYEV","TKM","1995-08-14","3147","Levan","NAKHUTSRISHVILI","GEO","1995-08-14","10061",0,1,0,1,NULL,NULL,"300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","SAMMADT98","6639","Alibek","ZEKENOV","KAZ","1989-08-13","2603","Chino","SY","PHI","1989-08-13","6639",2,1,0,2,"1",NULL,"300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","CSMMADT71","5675","Vasili","ASTAPETS","BLR","1993-08-18","9727","Inwoo","PARK","KOR","1993-08-18","5675",7,3,4,0,"2-4-1","2","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","CSMMADT88","10191","Bekten","ERKEBAI UULU","KGZ","1994-01-30","11074","Edward","TALIAI","NZL","1994-01-30","10191",9,0,0,2,"4-4",NULL,"176385"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","CSMMADT88","10191","Bekten","ERKEBAI UULU","KGZ","1994-01-30","8688","Djibril","GOMIS","FRA","1994-01-30","10191",3,0,0,0,"1-2",NULL,"103664"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","SAMMADT79","10061","Begench","BALTAYEV","TKM","1995-08-14","11040","Khadbaatar","NARANKHUU","MGL","1995-08-14","10061",2,2,2,0,"2","1","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","CSMMADT88","9214","Marino","DUGANDZIC","CRO","2002-08-29","6128","Serdar","HOJAMUHAMMEDOV","TKM","2002-08-29","6128",0,2,8,0,NULL,"4-1-2","160683"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","CSMMADT88","9904","Kyran","AITBEK","KAZ","2003-09-14","8803","Avetik","POGHOSYAN","ARM","2003-09-14","8803",2,3,6,3,NULL,"4","116447"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT98","5707","Siarhei","LESIAK","BLR","1993-01-16","5023","Felipe","OLIVEIRA","BRA","1993-01-16","5707",11,0,2,0,"1-4-2-4","2","223609"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT79","2791","Ivan","HARKOV","BUL","1996-12-09","10936","Hosung","PARK","KOR","1996-12-09","2791",8,0,0,0,"2-2-4",NULL,"150057"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","SAMMADT79","9976","Nurbol","SERIKOV","KAZ","1993-11-16","3131","Aliaksandr","KOKSHA","BLR","1993-11-16","3131",1,2,2,0,"1","1","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","CSMMADT88","7251","Mustapha","MOUKNAJ","MAR","1993-05-14","9765","Fouad","OULD MADANI","ALG","1993-05-14","7251",8,1,0,1,"4-4",NULL,"171670"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","CSMMADT88","5240","Sokhibjon","KHASANBOEV","UZB","2000-11-08","11039","Sarvar","HOTAMBEKZODA","TJK","2000-11-08","5240",3,1,4,4,"1","4","248552"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","SAMWADT80O","4720","Zhanara","KUSANOVA","RUS","1991-05-20","7689","Lauryne","LAGE","FRA","1991-05-20","4720",0,0,0,1,NULL,NULL,"35809"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","CSMMADT71","11061","Rustam","TALDIEV","RUS","1993-01-01","10078","Sharif","KUSHAEV","UZB","1993-01-01","11061",6,0,0,3,"2-2",NULL,"126610"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT98","9737","Abdelrhman","ASFOUR","EGY","2000-05-02","2603","Chino","SY","PHI","2000-05-02","2603",2,0,2,2,"1","1-1","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT79","7966","Boris","SHATVERYAN","ARM","1999-02-12","6728","Hussein","AL-JIZANI","IRQ","1999-02-12","7966",8,0,0,0,"4-1-1-2",NULL,"80218"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","CSMMADT88","1947","Yauheni","ALEKSIYEVICH","BLR","1990-02-28","7807","Said","SAIDOV","RUS","1990-02-28","7807",0,2,8,0,NULL,"4-2-1","125195"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","SAMMADT98","3061","Davit","GRIGORYAN","RST","1990-12-07","6639","Alibek","ZEKENOV","KAZ","1990-12-07","3061",4,3,2,1,"4",NULL,"300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT98","6639","Alibek","ZEKENOV","KAZ","1989-08-13","4777","Gaajadamba","BAYANMUNKH","MGL","1989-08-13","6639",6,3,2,1,"4-2",NULL,"300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT98","3096","Ikhtiyor","ESHMURODOV","UZB","1998-07-09","5276","Guvanch","BEGALIYEV","TKM","1998-07-09","3096",5,3,2,2,"2-2",NULL,"300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT79","4667","Cedric","DOUSSE","SUI","1993-11-30","9878","Akhunaaly","BEISHENALY UULU","KGZ","1993-11-30","9878",0,1,10,1,NULL,"2-4-4","154458"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT98","5583","Gilberto","AYALA","VEN","1981-04-18","3061","Davit","GRIGORYAN","RST","1981-04-18","3061",0,1,1,0,NULL,"1","190329"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R32","CSMMADT71","6635","Asset","ANARBAYEV","KAZ","2000-06-22","3072","Julio","ESPINOSA","MEX","2000-06-22","6635",8,0,0,3,"4-2",NULL,"191787"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","SAMMADT98","10037","Bakhtovar","ZAMIROV","TJK","1990-04-12","3061","Davit","GRIGORYAN","RST","1990-04-12","3061",1,0,1,2,NULL,"1","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R16","SAMMADT98","10037","Bakhtovar","ZAMIROV","TJK","1990-04-12","4989","Bilal","BENCHIKH","ALG","1990-04-12","10037",10,0,2,0,"2-4-4","2","129898"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","R32","SAMMADT79","4591","Lars","BRINKHUIS","NED","2001-01-29","11046","Israil","DAKAYEV","FRA","2001-01-29","11046",0,0,8,0,NULL,"4-4","101143"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","QFL","CSMMADT88","7807","Said","SAIDOV","RUS","1994-08-24","5240","Sokhibjon","KHASANBOEV","UZB","1994-08-24","7807",2,0,1,4,NULL,"1","86056"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","FNL","SAMMADT98O","2998","Ilie","NATEA","ROU","1992-04-21","24","Artem","OSIPENKO","RUS","1992-04-21","24",0,2,1,1,NULL,NULL,"205560"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","FNL","SAMWADT72","11063","Kseniia","ZADVORNOVA","RUS","1998-12-29","1996","Anzhela","ZHYLINSKAYA","BLR","1998-12-29","11063",9,2,3,0,"4-1-4","2","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","FNL","SAMWADT65","11029","Sunjidmaa","TSOG-OCHIR","MGL","2001-02-09","9040","Daniela","ZHDAN","BLR","2001-02-09","9040",0,1,5,1,NULL,"4-1","163530"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","FNL","SAMMADT71","460","Aram","AGHAJANYAN","ARM","2001-06-13","7693","Ramed","GUKEV","RUS","2001-06-13","7693",0,1,3,1,NULL,"1-2","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","FNL","SAMMADT79","7966","Boris","SHATVERYAN","ARM","1999-02-12","2791","Ivan","HARKOV","BUL","1999-02-12","2791",0,1,5,0,NULL,"4-1","300000"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","FNL","CSMMADT88","7807","Said","SAIDOV","RUS","1994-08-24","8803","Avetik","POGHOSYAN","ARM","1994-08-24","7807",2,0,0,4,NULL,NULL,"130447"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","BR2","SAMWADT80","4610","Daria","RECHKALOVA","RUS","2003-06-19","11030","Batzul","ALTAI","MGL","2003-06-19","4610",0,0,0,0,NULL,NULL,"55802"
"World Sambo Championships 2023","ARM","2023-11-10","2023-11-12","SFL","CSMMADT98O","10484","Delian","ALISHAHI","BUL","1998-07-21","2679","Maxwell","DJANTOU","CMR","1998-07-21","2679",1,2,9,2,NULL,"2-1-1-4","200104"
